<b>Transliteration: </b>il-te-e-et\𒅋𒊹𒂊𒀉
𒅋𒊹𒂊𒈠\<b>Transliteration: </b>il-te-e-ma
<b>Transliteration: </b>il-te-e-ma\𒅋𒊹𒂊𒈠
𒅋𒊹𒂗\<b>Transliteration: </b>il-te-en
<b>Transliteration: </b>il-te-en\𒅋𒊹𒂗
𒅋𒊹𒂗𒂠𒂊𒊑𒐊\<b>Transliteration: </b>il-te-en-sze-e-ri-i
<b>Transliteration: </b>il-te-en-sze-e-ri-i\𒅋𒊹𒂗𒂠𒂊𒊑𒐊
𒅋𒊹𒄀\<b>Transliteration: </b>il-te-qe3
<b>Transliteration: </b>il-te-qe3\𒅋𒊹𒄀
𒅋𒊹𒄀𒈠\<b>Transliteration: </b>il-te-qe3-ma
<b>Transliteration: </b>il-te-qe3-ma\𒅋𒊹𒄀𒈠
𒅋𒊹𒄀𒋙𒈿\<b>Transliteration: </b>il-te-qe3-szu-nu
<b>Transliteration: </b>il-te-qe3-szu-nu\𒅋𒊹𒄀𒋙𒈿
𒅋𒊹𒆠\<b>Transliteration: </b>il-te-qe
<b>Transliteration: </b>il-te-qe\𒅋𒊹𒆠
𒅋𒊹𒆠𒋙𒈿\<b>Transliteration: </b>il-te-qe2-szu-nu
<b>Transliteration: </b>il-te-qe2-szu-nu\𒅋𒊹𒆠𒋙𒈿
𒅋𒊹𒆥\<b>Transliteration: </b>il-te-qi
<b>Transliteration: </b>il-te-qi\𒅋𒊹𒆥
𒅋𒊹𒆪𒌑\<b>Transliteration: </b>il-te-qu2-u2
<b>Transliteration: </b>il-te-qu2-u2\𒅋𒊹𒆪𒌑
𒅋𒊹𒉏𒈨𒂊𒋙𒈿𒁲\<b>Transliteration: </b>il-te-nim-me-e-szu-nu-ti
<b>Transliteration: </b>il-te-nim-me-e-szu-nu-ti\𒅋𒊹𒉏𒈨𒂊𒋙𒈿𒁲
𒅋𒋙\<b>Transliteration: </b>il-szu
<b>Transliteration: </b>il-szu\𒅋𒋙
𒅋𒋛\<b>Transliteration: </b>il-si
<b>Transliteration: </b>il-si\𒅋𒋛
𒅋𒋛𒈠\<b>Transliteration: </b>il-si-ma
<b>Transliteration: </b>il-si-ma\𒅋𒋛𒈠
𒅋𒋡𒀀\<b>Transliteration: </b>il-qa-a
<b>Transliteration: </b>il-qa-a\𒅋𒋡𒀀
𒅋𒋡𒀭𒉌\<b>Transliteration: </b>il-qa-an-ni
<b>Transliteration: </b>il-qa-an-ni\𒅋𒋡𒀭𒉌
𒅋𒋤𒋙𒈠\<b>Transliteration: </b>il-su-szu-ma
<b>Transliteration: </b>il-su-szu-ma\𒅋𒋤𒋙𒈠
𒅋𒋤𒌑\<b>Transliteration: </b>il-su-u2
<b>Transliteration: </b>il-su-u2\𒅋𒋤𒌑
𒅋𒋤𒌝\<b>Transliteration: </b>il-su-um
<b>Transliteration: </b>il-su-um\𒅋𒋤𒌝
𒅋𒋰𒊏𒀭𒉌\<b>Transliteration: </b>il-tap-ra-an-ni
<b>Transliteration: </b>il-tap-ra-an-ni\𒅋𒋰𒊏𒀭𒉌
𒅋𒌨\<b>Transliteration: </b>il-lik
<b>Transliteration: </b>il-lik\𒅋𒌨
𒅋𒍢𒄠𒁕𒌌\<b>Transliteration: </b>il-s,i-am-ta-ul
<b>Transliteration: </b>il-s,i-am-ta-ul\𒅋𒍢𒄠𒁕𒌌
𒅎\<b>Transliteration: </b>im
<b>Transliteration: </b>im\𒅎
𒅎𒀀\<b>Transliteration: </b>im-mu
<b>Transliteration: </b>im-mu\𒅎𒀀
𒅎𒀀𒆕\<b>Transliteration: </b>im-mu-ru
<b>Transliteration: </b>im-mu-ru\𒅎𒀀𒆕
𒅎𒀀𒊏\<b>Transliteration: </b>im-mu-ra
<b>Transliteration: </b>im-mu-ra\𒅎𒀀𒊏
𒅎𒀭𒆠𒀀\<b>Transliteration: </b>im-an-ki-a
<b>Transliteration: </b>im-an-ki-a\𒅎𒀭𒆠𒀀
𒅎𒀭𒋼𒅁𒅆𒁹\<b>Transliteration: </b>im-an-t,e4-ip-szi-disz
<b>Transliteration: </b>im-an-t,e4-ip-szi-disz\𒅎𒀭𒋼𒅁𒅆𒁹
𒅎𒁓𒁕𒀭𒈿\<b>Transliteration: </b>im-pur-ta-an-nu
<b>Transliteration: </b>im-pur-ta-an-nu\𒅎𒁓𒁕𒀭𒈿
𒅎𒁓𒁕𒀭𒉌\<b>Transliteration: </b>im-pur-ta-an-ni
<b>Transliteration: </b>im-pur-ta-an-ni\𒅎𒁓𒁕𒀭𒉌
𒅎𒁕𒀀𒈿\<b>Transliteration: </b>im-ta-a-nu
<b>Transliteration: </b>im-ta-a-nu\𒅎𒁕𒀀𒈿
𒅎𒁕𒁳𒌑\<b>Transliteration: </b>im-ta-lu-u2
<b>Transliteration: </b>im-ta-lu-u2\𒅎𒁕𒁳𒌑
𒅎𒁕𒇲\<b>Transliteration: </b>im-ta-la
<b>Transliteration: </b>im-ta-la\𒅎𒁕𒇲
𒅎𒁕𒉌\<b>Transliteration: </b>im-ta-na
<b>Transliteration: </b>im-ta-na\𒅎𒁕𒉌
𒅎𒁕𒊹\<b>Transliteration: </b>im-ta-szar
<b>Transliteration: </b>im-ta-szar\𒅎𒁕𒊹
𒅎𒁳𒊌\<b>Transliteration: </b>im-lu-uk
<b>Transliteration: </b>im-lu-uk\𒅎𒁳𒊌
𒅎𒁺𒌓𒊩\<b>Transliteration: </b>im-tu3-ut-mi
<b>Transliteration: </b>im-tu3-ut-mi\𒅎𒁺𒌓𒊩
𒅎𒂊\<b>Transliteration: </b>em-e
<b>Transliteration: </b>em-e\𒅎𒂊
𒅎𒂠\<b>Transliteration: </b>im-sze
<b>Transliteration: </b>im-sze\𒅎𒂠
𒅎𒃾\<b>Transliteration: </b>im-d
<b>Transliteration: </b>im-d\𒅎𒃾
𒅎𒃾𒀀𒐼𒁹\<b>Transliteration: </b>iszkur-d-mu-sza-disz
<b>Transliteration: </b>iszkur-d-mu-sza-disz\𒅎𒃾𒀀𒐼𒁹
𒅎𒃾𒀵\<b>Transliteration: </b>iszkur-d-arad2
<b>Transliteration: </b>iszkur-d-arad2\𒅎𒃾𒀵
𒅎𒃾𒁲𒀊𒁹\<b>Transliteration: </b>iszkur-d-di-ab-disz
<b>Transliteration: </b>iszkur-d-di-ab-disz\𒅎𒃾𒁲𒀊𒁹
𒅎𒃾𒁷𒆠𒁹\<b>Transliteration: </b>iszkur-d-din-ki-disz
<b>Transliteration: </b>iszkur-d-din-ki-disz\𒅎𒃾𒁷𒆠𒁹
𒅎𒃾𒄯𒀀𒁹\<b>Transliteration: </b>iszkur-d-mur-a-disz
<b>Transliteration: </b>iszkur-d-mur-a-disz\𒅎𒃾𒄯𒀀𒁹
𒅎𒃾𒄴𒁲𒀊𒅀𒁹\<b>Transliteration: </b>iszkur-d-ih-ti-ap-ia-disz
<b>Transliteration: </b>iszkur-d-ih-ti-ap-ia-disz\𒅎𒃾𒄴𒁲𒀊𒅀𒁹
𒅎𒃾𒄴𒉺𒀊𒅀𒁹\<b>Transliteration: </b>iszkur-d-ah-pa-ap-ia-disz
<b>Transliteration: </b>iszkur-d-ah-pa-ap-ia-disz\𒅎𒃾𒄴𒉺𒀊𒅀𒁹
𒅎𒃾𒄴𒉺𒅀𒁹\<b>Transliteration: </b>iszkur-d-ah-pa-ia-disz
<b>Transliteration: </b>iszkur-d-ah-pa-ia-disz\𒅎𒃾𒄴𒉺𒅀𒁹
𒅎𒃾𒅁𒊑\<b>Transliteration: </b>iszkur-d-ib-ri
<b>Transliteration: </b>iszkur-d-ib-ri\𒅎𒃾𒅁𒊑
𒅎𒃾𒅁𒊑𒁹\<b>Transliteration: </b>iszkur-d-ib-ri-disz
<b>Transliteration: </b>iszkur-d-ib-ri-disz\𒅎𒃾𒅁𒊑𒁹
𒅎𒃾𒆠𒀀\<b>Transliteration: </b>iszkur-d-ki-a
<b>Transliteration: </b>iszkur-d-ki-a\𒅎𒃾𒆠𒀀
𒅎𒃾𒇥𒁹\<b>Transliteration: </b>iszkur-d-pu-disz
<b>Transliteration: </b>iszkur-d-pu-disz\𒅎𒃾𒇥𒁹
𒅎𒃾𒈠𒅖\<b>Transliteration: </b>im-d-ma-isz
<b>Transliteration: </b>im-d-ma-isz\𒅎𒃾𒈠𒅖
𒅎𒃾𒈠𒐼𒁹\<b>Transliteration: </b>iszkur-d-ma-sza2-disz
<b>Transliteration: </b>iszkur-d-ma-sza2-disz\𒅎𒃾𒈠𒐼𒁹
𒅎𒃾𒉌𒀊𒉿𒁹\<b>Transliteration: </b>iszkur-d-ni-ab-ya-disz
<b>Transliteration: </b>iszkur-d-ni-ab-ya-disz\𒅎𒃾𒉌𒀊𒉿𒁹
𒅎𒃾𒉺𒅀𒁹\<b>Transliteration: </b>iszkur-d-pa-ia-disz
<b>Transliteration: </b>iszkur-d-pa-ia-disz\𒅎𒃾𒉺𒅀𒁹
𒅎𒃾𒋧𒁹\<b>Transliteration: </b>iszkur-d-szum2-disz
<b>Transliteration: </b>iszkur-d-szum2-disz\𒅎𒃾𒋧𒁹
𒅎𒃾𒋻𒁲𒁹\<b>Transliteration: </b>iszkur-d-ku5-di-disz
<b>Transliteration: </b>iszkur-d-ku5-di-disz\𒅎𒃾𒋻𒁲𒁹
𒅎𒃾𒋾𒅁𒅆𒁹\<b>Transliteration: </b>iszkur-d-t,i3-ip-szi-disz
<b>Transliteration: </b>iszkur-d-t,i3-ip-szi-disz\𒅎𒃾𒋾𒅁𒅆𒁹
𒅎𒃾𒌓𒀀𒁹\<b>Transliteration: </b>iszkur-d-ut-mu-disz
<b>Transliteration: </b>iszkur-d-ut-mu-disz\𒅎𒃾𒌓𒀀𒁹
𒅎𒄭𒂖\<b>Transliteration: </b>im-hi-el
<b>Transliteration: </b>im-hi-el\𒅎𒄭𒂖
𒅎𒄷𒆕\<b>Transliteration: </b>im-hu-ru
<b>Transliteration: </b>im-hu-ru\𒅎𒄷𒆕
𒅎𒅆𒊑𒐊\<b>Transliteration: </b>im-szi-re-i
<b>Transliteration: </b>im-szi-re-i\𒅎𒅆𒊑𒐊
𒅎𒆕𒌨𒊩\<b>Transliteration: </b>im-ru-ur-mi
<b>Transliteration: </b>im-ru-ur-mi\𒅎𒆕𒌨𒊩
𒅎𒆠\<b>Transliteration: </b>im-ki
<b>Transliteration: </b>im-ki\𒅎𒆠
𒅎𒆠𒉿\<b>Transliteration: </b>im-ki-yi
<b>Transliteration: </b>im-ki-yi\𒅎𒆠𒉿
𒅎𒆪\<b>Transliteration: </b>em-qu2
<b>Transliteration: </b>em-qu2\𒅎𒆪
𒅎𒆪𒁲𒂵\<b>Transliteration: </b>im-qu2-ti-ka
<b>Transliteration: </b>im-qu2-ti-ka\𒅎𒆪𒁲𒂵
𒅎𒆪𒌓\<b>Transliteration: </b>im-qu2-ut
<b>Transliteration: </b>im-qu2-ut\𒅎𒆪𒌓
𒅎𒈠\<b>Transliteration: </b>im-ma
<b>Transliteration: </b>im-ma\𒅎𒈠
𒅎𒈠𒁲\<b>Transliteration: </b>im-ma-ti
<b>Transliteration: </b>im-ma-ti\𒅎𒈠𒁲
𒅎𒈠𒁲𒈠\<b>Transliteration: </b>im-ma-ti-ma
<b>Transliteration: </b>im-ma-ti-ma\𒅎𒈠𒁲𒈠
𒅎𒈠𒁲𒈠𒀀\<b>Transliteration: </b>im-ma-ti-ma-a
<b>Transliteration: </b>im-ma-ti-ma-a\𒅎𒈠𒁲𒈠𒀀
𒅎𒈠𒁲𒈨𒂊\<b>Transliteration: </b>im-ma-ti-me-e
<b>Transliteration: </b>im-ma-ti-me-e\𒅎𒈠𒁲𒈨𒂊
𒅎𒈠𒁲𒐊𒈨𒂊\<b>Transliteration: </b>im-ma-ti-i-me-e
<b>Transliteration: </b>im-ma-ti-i-me-e\𒅎𒈠𒁲𒐊𒈨𒂊
𒅎𒈠𒅈\<b>Transliteration: </b>im-ma-ar
<b>Transliteration: </b>im-ma-ar\𒅎𒈠𒅈
𒅎𒈠𒆕𒂵\<b>Transliteration: </b>im-ma-ru-ka
<b>Transliteration: </b>im-ma-ru-ka\𒅎𒈠𒆕𒂵
𒅎𒈥𒊏𒊍\<b>Transliteration: </b>im-mar-ra-as,
<b>Transliteration: </b>im-mar-ra-as,\𒅎𒈥𒊏𒊍
𒅎𒈥𒍝\<b>Transliteration: </b>im-mar-s,a
<b>Transliteration: </b>im-mar-s,a\𒅎𒈥𒍝
𒅎𒈨𒄭𒂊\<b>Transliteration: </b>im-me2-he-e
<b>Transliteration: </b>im-me2-he-e\𒅎𒈨𒄭𒂊
𒅎𒈭𒍪\<b>Transliteration: </b>im-dah-s,u2
<b>Transliteration: </b>im-dah-s,u2\𒅎𒈭𒍪
𒅎𒈿𒀭\<b>Transliteration: </b>im-nu-an
<b>Transliteration: </b>im-nu-an\𒅎𒈿𒀭
𒅎𒈿𒋙𒈿𒁲𒈠\<b>Transliteration: </b>im-nu-szu-nu-ti-ma
<b>Transliteration: </b>im-nu-szu-nu-ti-ma\𒅎𒈿𒋙𒈿𒁲𒈠
𒅎𒉌\<b>Transliteration: </b>im-li
<b>Transliteration: </b>im-li\𒅎𒉌
𒅎𒉌𒀭\<b>Transliteration: </b>im-ni-an
<b>Transliteration: </b>im-ni-an\𒅎𒉌𒀭
𒅎𒊏\<b>Transliteration: </b>im-ra
<b>Transliteration: </b>im-ra\𒅎𒊏
𒅎𒊏𒍮\<b>Transliteration: </b>im-ra-s,u
<b>Transliteration: </b>im-ra-s,u\𒅎𒊏𒍮
𒅎𒊑𒅀\<b>Transliteration: </b>im-ri-ia
<b>Transliteration: </b>im-ri-ia\𒅎𒊑𒅀
𒅎𒊑𒅗𒊍\<b>Transliteration: </b>im-ri-zu-as,
<b>Transliteration: </b>im-ri-zu-as,\𒅎𒊑𒅗𒊍
𒅎𒊩\<b>Transliteration: </b>im-mi
<b>Transliteration: </b>im-mi\𒅎𒊩
𒅎𒊹𒆠\<b>Transliteration: </b>em-te-ki
<b>Transliteration: </b>em-te-ki\𒅎𒊹𒆠
𒅎𒋙𒌍\<b>Transliteration: </b>ni2-szu-mesz
<b>Transliteration: </b>ni2-szu-mesz\𒅎𒋙𒌍
𒅎𒋳\<b>Transliteration: </b>em-szum
<b>Transliteration: </b>em-szum\𒅎𒋳
𒅎𒋻𒍝𒀀𒈠\<b>Transliteration: </b>im-tar-s,a-a-ma
<b>Transliteration: </b>im-tar-s,a-a-ma\𒅎𒋻𒍝𒀀𒈠
𒅎𒋻𒍪𒈠\<b>Transliteration: </b>im-tar-s,u2-ma
<b>Transliteration: </b>im-tar-s,u2-ma\𒅎𒋻𒍪𒈠
𒅎𒌍\<b>Transliteration: </b>im-mesz
<b>Transliteration: </b>im-mesz\𒅎𒌍
𒅎𒐊𒍢𒀀\<b>Transliteration: </b>im-i-s,i-a
<b>Transliteration: </b>im-i-s,i-a\𒅎𒐊𒍢𒀀
𒅕\<b>Transliteration: </b>er
<b>Transliteration: </b>er\𒅕
𒅕𒀀𒁕\<b>Transliteration: </b>er-wa-da
<b>Transliteration: </b>er-wa-da\𒅕𒀀𒁕
𒅕𒀀𒍝\<b>Transliteration: </b>ir-mu-sa
<b>Transliteration: </b>ir-mu-sa\𒅕𒀀𒍝
𒅕𒁀\<b>Transliteration: </b>er-ba
<b>Transliteration: </b>er-ba\𒅕𒁀
𒅕𒁀𒁕\<b>Transliteration: </b>ir-ba-ta
<b>Transliteration: </b>ir-ba-ta\𒅕𒁀𒁕
𒅕𒁍𒉏\<b>Transliteration: </b>ir-bu-nim
<b>Transliteration: </b>ir-bu-nim\𒅕𒁍𒉏
𒅕𒁕\<b>Transliteration: </b>ir-ta
<b>Transliteration: </b>ir-ta\𒅕𒁕
𒅕𒁕𒁕𒀀𒀀𒀀\<b>Transliteration: </b>ir-ta-ta-a-a-mu
<b>Transliteration: </b>ir-ta-ta-a-a-mu\𒅕𒁕𒁕𒀀𒀀𒀀
𒅕𒁕𒅆\<b>Transliteration: </b>ir-ta-szi
<b>Transliteration: </b>ir-ta-szi\𒅕𒁕𒅆
𒅕𒁕𒉌𒀀𒀀𒀀\<b>Transliteration: </b>ir-ta-na-a-a-mu
<b>Transliteration: </b>ir-ta-na-a-a-mu\𒅕𒁕𒉌𒀀𒀀𒀀
𒅕𒁕𒉌𒀀𒄠\<b>Transliteration: </b>ir-ta-na-a-am
<b>Transliteration: </b>ir-ta-na-a-am\𒅕𒁕𒉌𒀀𒄠
𒅕𒁕𒉌𒀀𒄠𒈨\<b>Transliteration: </b>ir-ta-na-a-am-me
<b>Transliteration: </b>ir-ta-na-a-am-me\𒅕𒁕𒉌𒀀𒄠𒈨
𒅕𒁕𒉿\<b>Transliteration: </b>ir-ta-bi
<b>Transliteration: </b>ir-ta-bi\𒅕𒁕𒉿
𒅕𒁲\<b>Transliteration: </b>ir-ti
<b>Transliteration: </b>ir-ti\𒅕𒁲
𒅕𒁲𒄩𒀜\<b>Transliteration: </b>ir-ti-ha-at
<b>Transliteration: </b>ir-ti-ha-at\𒅕𒁲𒄩𒀜
𒅕𒁲𒄷\<b>Transliteration: </b>ir-ti-hu
<b>Transliteration: </b>ir-ti-hu\𒅕𒁲𒄷
𒅕𒂊𒁹𒀝𒉌𒀀\<b>Transliteration: </b>er-e-ge-ag-na-a
<b>Transliteration: </b>er-e-ge-ag-na-a\𒅕𒂊𒁹𒀝𒉌𒀀
𒅕𒂊𒊹\<b>Transliteration: </b>ir-e-te
<b>Transliteration: </b>ir-e-te\𒅕𒂊𒊹
𒅕𒂊𒊹𒌓\<b>Transliteration: </b>er-e-te-ut
<b>Transliteration: </b>er-e-te-ut\𒅕𒂊𒊹𒌓
𒅕𒂠𒀸𒀀𒉌\<b>Transliteration: </b>ir-sze-asz-wa-li
<b>Transliteration: </b>ir-sze-asz-wa-li\𒅕𒂠𒀸𒀀𒉌
𒅕𒂠𒁕𒌓\<b>Transliteration: </b>ir-sze-ta-ut
<b>Transliteration: </b>ir-sze-ta-ut\𒅕𒂠𒁕𒌓
𒅕𒂠𒈠𒁳\<b>Transliteration: </b>er-sze-ma-lu
<b>Transliteration: </b>er-sze-ma-lu\𒅕𒂠𒈠𒁳
𒅕𒂠𒈠𒌑\<b>Transliteration: </b>er-sze-ma-u2
<b>Transliteration: </b>er-sze-ma-u2\𒅕𒂠𒈠𒌑
𒅕𒂠𒈠𒌓\<b>Transliteration: </b>er-sze-ma-tu
<b>Transliteration: </b>er-sze-ma-tu\𒅕𒂠𒈠𒌓
𒅕𒂠𒌍𒂠𒌑\<b>Transliteration: </b>er-sze-esz-sze-u2
<b>Transliteration: </b>er-sze-esz-sze-u2\𒅕𒂠𒌍𒂠𒌑
𒅕𒂠𒍑\<b>Transliteration: </b>ir-sze-usz
<b>Transliteration: </b>ir-sze-usz\𒅕𒂠𒍑
𒅕𒂠𒍑𒀀\<b>Transliteration: </b>ir-sze-usz-mu
<b>Transliteration: </b>ir-sze-usz-mu\𒅕𒂠𒍑𒀀
𒅕𒂵𒀊𒊩\<b>Transliteration: </b>ir-ka-ab-mi
<b>Transliteration: </b>ir-ka-ab-mi\𒅕𒂵𒀊𒊩
𒅕𒄩\<b>Transliteration: </b>ir-ha
<b>Transliteration: </b>ir-ha\𒅕𒄩
𒅕𒄭\<b>Transliteration: </b>ir-hi
<b>Transliteration: </b>ir-hi\𒅕𒄭
𒅕𒄭𒄴𒊹𒌒\<b>Transliteration: </b>er-he2-eh-te-up
<b>Transliteration: </b>er-he2-eh-te-up\𒅕𒄭𒄴𒊹𒌒
𒅕𒄭𒇥\<b>Transliteration: </b>ir-hi-pu
<b>Transliteration: </b>ir-hi-pu\𒅕𒄭𒇥
𒅕𒄭𒊩𒅎𒃾𒁹\<b>Transliteration: </b>ir-hi-mi-iszkur-d-disz
<b>Transliteration: </b>ir-hi-mi-iszkur-d-disz\𒅕𒄭𒊩𒅎𒃾𒁹
𒅕𒄭𒍢\<b>Transliteration: </b>er-he-s,e
<b>Transliteration: </b>er-he-s,e\𒅕𒄭𒍢
𒅕𒅆\<b>Transliteration: </b>ir-szi
<b>Transliteration: </b>ir-szi\𒅕𒅆
𒅕𒅆𒀀𒌑\<b>Transliteration: </b>ir-szi-wa-u2
<b>Transliteration: </b>ir-szi-wa-u2\𒅕𒅆𒀀𒌑
𒅕𒅆𒀀𒐊\<b>Transliteration: </b>ir-szi-wa-i
<b>Transliteration: </b>ir-szi-wa-i\𒅕𒅆𒀀𒐊
𒅕𒅆𒁕𒌓\<b>Transliteration: </b>ir-szi-ta-ut
<b>Transliteration: </b>ir-szi-ta-ut\𒅕𒅆𒁕𒌓
𒅕𒅆𒁲\<b>Transliteration: </b>ir-szi-ti
<b>Transliteration: </b>ir-szi-ti\𒅕𒅆𒁲
𒅕𒅆𒅖\<b>Transliteration: </b>ir-szi-isz
<b>Transliteration: </b>ir-szi-isz\𒅕𒅆𒅖
𒅕𒅆𒊹\<b>Transliteration: </b>ir-szi-te
<b>Transliteration: </b>ir-szi-te\𒅕𒅆𒊹
𒅕𒅆𒋙\<b>Transliteration: </b>ir-szi-szu
<b>Transliteration: </b>ir-szi-szu\𒅕𒅆𒋙
𒅕𒅆𒍑\<b>Transliteration: </b>ir-szi-usz
<b>Transliteration: </b>ir-szi-usz\𒅕𒅆𒍑
𒅕𒆕𒁀\<b>Transliteration: </b>ir-ru-ba
<b>Transliteration: </b>ir-ru-ba\𒅕𒆕𒁀
𒅕𒆕𒁀𒁲\<b>Transliteration: </b>ir-ru-ba-ti
<b>Transliteration: </b>ir-ru-ba-ti\𒅕𒆕𒁀𒁲
𒅕𒆕𒁍\<b>Transliteration: </b>ir-ru-bu
<b>Transliteration: </b>ir-ru-bu\𒅕𒆕𒁍
𒅕𒆕𒄭𒍢\<b>Transliteration: </b>er-ru-hi-zi
<b>Transliteration: </b>er-ru-hi-zi\𒅕𒆕𒄭𒍢
𒅕𒆠𒈿\<b>Transliteration: </b>ir-ki-nu
<b>Transliteration: </b>ir-ki-nu\𒅕𒆠𒈿
𒅕𒆠𒊩\<b>Transliteration: </b>ir-gi5-mi
<b>Transliteration: </b>ir-gi5-mi\𒅕𒆠𒊩
𒅕𒆤𒈠𒉿\<b>Transliteration: </b>ir-gi-ma-yu
<b>Transliteration: </b>ir-gi-ma-yu\𒅕𒆤𒈠𒉿
𒅕𒆪𒌒\<b>Transliteration: </b>ir-ku-ub
<b>Transliteration: </b>ir-ku-ub\𒅕𒆪𒌒
𒅕𒆪𒍪𒌑\<b>Transliteration: </b>ir-ku-su2-u2
<b>Transliteration: </b>ir-ku-su2-u2\𒅕𒆪𒍪𒌑
𒅕𒈠𒀀\<b>Transliteration: </b>ir-ma-a
<b>Transliteration: </b>ir-ma-a\𒅕𒈠𒀀
𒅕𒈨𒅇𒁍\<b>Transliteration: </b>er-me-u-bu
<b>Transliteration: </b>er-me-u-bu\𒅕𒈨𒅇𒁍
𒅕𒉌𒂊𒀉\<b>Transliteration: </b>er-be-e-et
<b>Transliteration: </b>er-be-e-et\𒅕𒉌𒂊𒀉
𒅕𒉿\<b>Transliteration: </b>ir-bi
<b>Transliteration: </b>ir-bi\𒅕𒉿
𒅕𒉿𒁕𒌓\<b>Transliteration: </b>ir-bi-da-tu
<b>Transliteration: </b>ir-bi-da-tu\𒅕𒉿𒁕𒌓
𒅕𒉿𒂠𒌑𒁳\<b>Transliteration: </b>ir-bi-sze-u2-lu
<b>Transliteration: </b>ir-bi-sze-u2-lu\𒅕𒉿𒂠𒌑𒁳
𒅕𒉿𒃾\<b>Transliteration: </b>er-we-d
<b>Transliteration: </b>er-we-d\𒅕𒉿𒃾
𒅕𒉿𒅖\<b>Transliteration: </b>ir-bi-isz
<b>Transliteration: </b>ir-bi-isz\𒅕𒉿𒅖
𒅕𒉿𒆠\<b>Transliteration: </b>ir-bi-qe2
<b>Transliteration: </b>ir-bi-qe2\𒅕𒉿𒆠
𒅕𒉿𒊹𒅖\<b>Transliteration: </b>ir-bi-te-isz
<b>Transliteration: </b>ir-bi-te-isz\𒅕𒉿𒊹𒅖
𒅕𒉿𒌍𒂊𒊹\<b>Transliteration: </b>ir-bi-esz-e-te
<b>Transliteration: </b>ir-bi-esz-e-te\𒅕𒉿𒌍𒂊𒊹
𒅕𒉿𒌍𒊹𒀉\<b>Transliteration: </b>ir-bi-esz-te-it
<b>Transliteration: </b>ir-bi-esz-te-it\𒅕𒉿𒌍𒊹𒀉
𒅕𒊑𒄠𒐼𒉿\<b>Transliteration: </b>ir-ri-am-sza-yu
<b>Transliteration: </b>ir-ri-am-sza-yu\𒅕𒊑𒄠𒐼𒉿
𒅕𒊑𒅖\<b>Transliteration: </b>er-ri-isz
<b>Transliteration: </b>er-ri-isz\𒅕𒊑𒅖
𒅕𒊑𒉌𒂗\<b>Transliteration: </b>ir-ri-ne2-in4
<b>Transliteration: </b>ir-ri-ne2-in4\𒅕𒊑𒉌𒂗
𒅕𒊑𒉌𒆠\<b>Transliteration: </b>ir-ri-ni-in
<b>Transliteration: </b>ir-ri-ni-in\𒅕𒊑𒉌𒆠
𒅕𒊑𒋙\<b>Transliteration: </b>er-ri-szu
<b>Transliteration: </b>er-ri-szu\𒅕𒊑𒋙
𒅕𒊑𒌝𒋙\<b>Transliteration: </b>ir-ri-um-szu
<b>Transliteration: </b>ir-ri-um-szu\𒅕𒊑𒌝𒋙
𒅕𒊩𒁳𒁀𒁹\<b>Transliteration: </b>ir-mi-lu-ba-disz
<b>Transliteration: </b>ir-mi-lu-ba-disz\𒅕𒊩𒁳𒁀𒁹
𒅕𒊩𒂵\<b>Transliteration: </b>ir-mi-ga
<b>Transliteration: </b>ir-mi-ga\𒅕𒊩𒂵
𒅕𒊩𒂵𒌑\<b>Transliteration: </b>ir-mi-ga-u2
<b>Transliteration: </b>ir-mi-ga-u2\𒅕𒊩𒂵𒌑
𒅕𒊩𒅎𒆠𒌑\<b>Transliteration: </b>ir-mi-em-ge5-u2
<b>Transliteration: </b>ir-mi-em-ge5-u2\𒅕𒊩𒅎𒆠𒌑
𒅕𒊩𒉌\<b>Transliteration: </b>ir-mi-na
<b>Transliteration: </b>ir-mi-na\𒅕𒊩𒉌
𒅕𒊹\<b>Transliteration: </b>ir-te
<b>Transliteration: </b>ir-te\𒅕𒊹
𒅕𒊹𒀉\<b>Transliteration: </b>er-te-it
<b>Transliteration: </b>er-te-it\𒅕𒊹𒀉
𒅕𒊹𒀉𒉌\<b>Transliteration: </b>er-te-it-li
<b>Transliteration: </b>er-te-it-li\𒅕𒊹𒀉𒉌
𒅕𒊹𒀉𒊹𒊹𒌑\<b>Transliteration: </b>er-te-et-te-te-u2
<b>Transliteration: </b>er-te-et-te-te-u2\𒅕𒊹𒀉𒊹𒊹𒌑
𒅕𒊹𒂊\<b>Transliteration: </b>ir-te-e
<b>Transliteration: </b>ir-te-e\𒅕𒊹𒂊
𒅕𒊹𒋙\<b>Transliteration: </b>er-te-szu
<b>Transliteration: </b>er-te-szu\𒅕𒊹𒋙
𒅕𒊹𒌓\<b>Transliteration: </b>er-te-ut
<b>Transliteration: </b>er-te-ut\𒅕𒊹𒌓
𒅕𒋙\<b>Transliteration: </b>ir-szu
<b>Transliteration: </b>ir-szu\𒅕𒋙
𒅕𒋡𒁕\<b>Transliteration: </b>ir-qa-ta
<b>Transliteration: </b>ir-qa-ta\𒅕𒋡𒁕
𒅕𒋾𒐼\<b>Transliteration: </b>ir-t,i3-sza
<b>Transliteration: </b>ir-t,i3-sza\𒅕𒋾𒐼
𒅕𒌓\<b>Transliteration: </b>ir-tu2
<b>Transliteration: </b>ir-tu2\𒅕𒌓
𒅕𒌓𒊩\<b>Transliteration: </b>ir-tam-mi
